year,gender,name,count
2012,F,NAYARA,463
2012,F,ZOE,463
2012,F,PATRICIA,453
2012,F,NAHIA,440
2012,F,SALMA,439
2012,F,MALAK,438
2012,F,DIANA,425
2012,F,JANA,421
2012,F,NADIA,409
2012,F,ANE,404
2012,F,IRIS,401
2012,F,CHLOE,388
2012,F,LIDIA,380
2012,F,ARLET,371
2012,F,JUDITH,363
2012,F,IRATI,358
2012,F,ONA,357
2012,F,LUNA,353
2012,M,DANIEL,5487
2012,M,HUGO,5366
2012,M,ALEJANDRO,5061
2012,M,PABLO,4959
2012,M,ALVARO,4482
2012,M,ADRIAN,4168
2012,M,DAVID,3814
2012,M,DIEGO,3154
2012,M,MARIO,3143
2012,M,JAVIER,2956
2012,M,MARCOS,2547
2012,M,MANUEL,2541
2012,M,SERGIO,2490
2012,M,NICOLAS,2448
2012,M,IKER,2393
2012,M,LUCAS,2350
2012,M,IVAN,2135
2012,M,CARLOS,2120
2012,M,MIGUEL,2066
2012,M,JORGE,2020
2012,M,MARTIN,1949
2012,M,MARC,1943
2012,M,ALEX,1830
2012,M,IZAN,1802
2012,M,MATEO,1780
2012,M,GONZALO,1770
2012,M,ANTONIO,1745
2012,M,RUBEN,1728
2012,M,JUAN,1727
2012,M,LEO,1723
2012,M,ANGEL,1651
2012,M,VICTOR,1629
2012,M,SAMUEL,1614
2012,M,AITOR,1558
2012,M,RAUL,1486
2012,M,HECTOR,1425
2012,M,ERIC,1398
2012,M,GABRIEL,1379
2012,M,GUILLERMO,1347
2012,M,RODRIGO,1312
2012,M,ADAM,1282
2012,M,JESUS,1238
2012,M,DARIO,1216
2012,M,JOSE,1216
2012,M,JAIME,1133
2012,M,AARON,1128
2012,M,JOEL,1100
2012,M,ALBERTO,1095
2012,M,PEDRO,1087
2012,M,BRUNO,1086
2012,M,FRANCISCO,1079
2012,M,MARCO,1075
2012,M,PAU,1059
2012,M,LUIS,1045
2012,M,UNAI,1022
2012,M,OSCAR,906
2012,M,RAFAEL,906
2012,M,FERNANDO,862
2012,M,ISMAEL,846
2012,M,MOHAMED,846
2012,M,ERIK,831
2012,M,ASIER,808
2012,M,ANDRES,798
2012,M,GERARD,770
2012,M,IGNACIO,749
2012,M,ALONSO,738
2012,M,POL,731
2012,M,ARNAU,727
2012,M,OLIVER,695
2012,M,BIEL,694
2012,M,CRISTIAN,692
2012,M,RAYAN,691
2012,M,JOAN,654
2012,M,SANTIAGO,635
2012,M,MARTI,632
2012,M,JAN,627
2012,M,MIGUEL ANGEL,614
2012,M,NIL,563
2012,M,ISAAC,558
2012,M,JOSE ANTONIO,553
2012,M,ORIOL,552
2012,M,ROBERTO,536
2012,M,ALEIX,535
2012,M,ENRIQUE,531
2012,M,EDUARDO,520
2012,M,IAN,516
2012,M,ANDER,510
2012,M,JOSE MANUEL,506
2012,M,JORDI,500
2012,M,SAUL,479
2012,M,YAGO,475
2012,M,FRANCISCO JAVIER,474
2012,M,CESAR,472
2012,M,ADRIA,461
2012,M,OMAR,458
2012,M,GAEL,450
2012,M,YERAY,447
2012,M,JON,435
2012,M,MIKEL,433
2012,M,ENZO,423
2013,F,LUCIA,5221
2013,F,MARIA,4943
2013,F,PAULA,4363
2013,F,DANIELA,3821
2013,F,MARTINA,3619
2013,F,CARLA,3435
2013,F,SARA,3329
2013,F,SOFIA,3313
2013,F,VALERIA,3219
2013,F,JULIA,3215
2013,F,ALBA,3064
2013,F,CLAUDIA,2655
2013,F,NOA,2627
2013,F,MARTA,2220
2013,F,EMMA,2105
2013,F,IRENE,2102
2013,F,CARMEN,2084
2013,F,LAURA,2009
2013,F,ANA,1835
2013,F,AINHOA,1818
2013,F,ELENA,1782
2013,F,ADRIANA,1743
2013,F,VALENTINA,1690
2013,F,ALEJANDRA,1568
2013,F,INES,1549
2013,F,AITANA,1543
2013,F,ARIADNA,1495
2013,F,LEIRE,1319
2013,F,AINARA,1318
2013,F,LAIA,1304
2013,F,NEREA,1293
2013,F,MARINA,1272
2013,F,ANDREA,1253
2013,F,CARLOTA,1223
2013,F,LOLA,1196
2013,F,JIMENA,1187
2013,F,ANGELA,1182
2013,F,CANDELA,1175
2013,F,ROCIO,1158
2013,F,BLANCA,1143
2013,F,VERA,1128
2013,F,NORA,1100
2013,F,ALICIA,1078
2013,F,CELIA,1041
2013,F,VEGA,1007
2013,F,NATALIA,1004
2013,F,CLARA,986
2013,F,LEYRE,952
2013,F,VICTORIA,867
2013,F,EVA,861
2013,F,OLIVIA,818
2013,F,ISABEL,774
2013,F,CRISTINA,741
2013,F,AINA,723
2013,F,AROA,693
2013,F,NURIA,667
2013,F,LARA,656
2013,F,ALMA,649
2013,F,ABRIL,641
2013,F,CAROLINA,638
2013,F,ELSA,588
2013,F,MAR,579
2013,F,MARA,563
2013,F,GABRIELA,539
2013,F,MANUELA,537
2013,F,ZOE,530
2013,F,AFRICA,521
2013,F,NOELIA,521
2013,F,IRIA,511
2013,F,BERTA,505
2013,F,ALEXIA,502
2013,F,ERIKA,495
2013,F,HELENA,492
2013,F,MIRIAM,492
2013,F,NAIARA,492
2013,F,SILVIA,482
2013,F,AYA,457
2013,F,SALMA,453
2013,F,NAIA,447
2013,F,NAYARA,446
2013,F,CHLOE,442
2013,F,MIREIA,438
2013,F,PAOLA,429
2013,F,ONA,426
2013,F,SANDRA,421
2013,F,MALAK,407
2013,F,RAQUEL,400
2013,F,NAHIA,398
2013,F,ANE,397
2013,F,JANA,392
2013,F,DIANA,384
2013,F,PATRICIA,382
2013,F,MIA,373
2013,F,ANNA,372
2013,F,IRIS,365
2013,F,YANIRA,361
2013,F,LUNA,359
2013,F,ARLET,351
2013,F,NADIA,345
2013,F,LIDIA,342
2013,M,HUGO,5376
2013,M,DANIEL,4928
2013,M,PABLO,4659
2013,M,ALEJANDRO,4352
2013,M,ALVARO,3977
2013,M,ADRIAN,3584
2013,M,DAVID,3242
2013,M,MARIO,2848
2013,M,DIEGO,2832
2013,M,JAVIER,2589
2013,M,LUCAS,2562
2013,M,NICOLAS,2409
2013,M,MANUEL,2405
2013,M,MARCOS,2273
2013,M,IKER,2083
2013,M,SERGIO,2039
2013,M,IZAN,1977
2013,M,JORGE,1947
2013,M,CARLOS,1940
2013,M,MARTIN,1908
2013,M,LEO,1882
2013,M,MIGUEL,1852
2013,M,MARC,1787
2013,M,MATEO,1769
2013,M,ALEX,1742
2013,M,GONZALO,1673
2013,M,ANTONIO,1635
2013,M,IVAN,1600
2013,M,JUAN,1581
2013,M,ANGEL,1502
2013,M,RUBEN,1466
2013,M,VICTOR,1436
2013,M,HECTOR,1402
2013,M,SAMUEL,1393
2013,M,AITOR,1313
2013,M,ERIC,1274
2013,M,GABRIEL,1258
2013,M,JOEL,1225
2013,M,RAUL,1218
2013,M,RODRIGO,1208
2013,M,JOSE,1202
2013,M,ADAM,1193
2013,M,GUILLERMO,1154
2013,M,DARIO,1138
2013,M,JESUS,1106
2013,M,ERIK,1075
2013,M,MARCO,1069
2013,M,BRUNO,1067
2013,M,FRANCISCO,1060
2013,M,AARON,1022
2013,M,PAU,995
2013,M,PEDRO,994
2013,M,ALBERTO,954
2013,M,JAIME,940
2013,M,ENZO,928
2013,M,LUIS,891
2013,M,OLIVER,859
2013,M,ASIER,852
2013,M,RAFAEL,823
2013,M,UNAI,819
2013,M,POL,791
2013,M,MOHAMED,776
2013,M,OSCAR,767
2013,M,ANDRES,754
2013,M,BIEL,742
2013,M,ISMAEL,717
2013,M,FERNANDO,700
2013,M,ARNAU,678
2013,M,RAYAN,648
2013,M,ALONSO,642
2013,M,MARTI,632
2013,M,GERARD,631
2013,M,IAN,629
2013,M,JAN,619
2013,M,IGNACIO,617
2013,M,CRISTIAN,612
2013,M,MIGUEL ANGEL,610
2013,M,SANTIAGO,583
2013,M,GAEL,576
2013,M,NIL,574
2013,M,JOAN,572
2013,M,THIAGO,534
2013,M,ENRIQUE,515
2013,M,ISAAC,512
2013,M,SAUL,509
2013,M,JOSE ANTONIO,496
2013,M,JOSE MANUEL,479
2013,M,YAGO,476
2013,M,ROBERTO,470
2013,M,EDUARDO,469
2013,M,OMAR,465
2013,M,LUCA,453
2013,M,ALEIX,452
2013,M,ORIOL,446
2013,M,JORDI,441
2013,M,FRANCISCO JAVIER,436
2013,M,ANDER,421
2013,M,JON,421
2013,M,YERAY,404
2013,M,DYLAN,399
2014,F,LUCIA,5184
2014,F,MARIA,4971
2014,F,MARTINA,4400
2014,F,PAULA,4223
2014,F,DANIELA,3803
2014,F,SOFIA,3592
2014,F,VALERIA,3259
2014,F,CARLA,3145
2014,F,SARA,3125
2014,F,JULIA,3121
2014,F,ALBA,3118
2014,F,NOA,2751
2014,F,EMMA,2483
2014,F,CLAUDIA,2471
2014,F,CARMEN,2159
2014,F,MARTA,2005
2014,F,VALENTINA,1942
2014,F,IRENE,1905
2014,F,ADRIANA,1887
2014,F,LAURA,1801
2014,F,ANA,1799
2014,F,ELENA,1787
2014,F,ALEJANDRA,1561
2014,F,AINHOA,1489
2014,F,INES,1415
2014,F,AITANA,1399
2014,F,MARINA,1381
2014,F,VERA,1349
2014,F,CANDELA,1334
2014,F,LAIA,1327
2014,F,ARIADNA,1307
2014,F,AINARA,1256
2014,F,LOLA,1254
2014,F,LEIRE,1230
2014,F,ANDREA,1178
2014,F,NEREA,1176
2014,F,CARLOTA,1143
2014,F,ROCIO,1135
2014,F,VEGA,1133
2014,F,ANGELA,1132
2014,F,NORA,1116
2014,F,JIMENA,1083
2014,F,BLANCA,1054
2014,F,ALICIA,1023
2014,F,CLARA,993
2014,F,OLIVIA,981
2014,F,CELIA,931
2014,F,ALMA,923
2014,F,EVA,916
2014,F,ELSA,906
2014,F,LEYRE,874
2014,F,NATALIA,874
2014,F,VICTORIA,834
2014,F,ISABEL,732
2014,F,CRISTINA,705
2014,F,ABRIL,690
2014,F,LARA,688
2014,F,TRIANA,674
2014,F,NURIA,652
2014,F,AROA,631
2014,F,CAROLINA,625
2014,F,AINA,613
2014,F,MANUELA,598
2014,F,CHLOE,594
2014,F,MIA,566
2014,F,MAR,533
2014,F,GABRIELA,530
2014,F,MARA,530
2014,F,ZOE,526
2014,F,ONA,512
2014,F,AFRICA,495
2014,F,IRIA,491
2014,F,NAIA,487
2014,F,HELENA,477
2014,F,PAOLA,470
2014,F,NOELIA,468
2014,F,NAHIA,459
2014,F,MIRIAM,454
2014,F,SALMA,448
2014,F,NAIARA,441
2014,F,LIA,439
2014,F,BERTA,438
2014,F,ALEXIA,435
2014,F,NAYARA,415
2014,F,MALAK,410
2014,F,ANE,409
2014,F,ELIA,408
2014,F,JANA,405
2014,F,ARLET,401
2014,F,DIANA,391
2014,F,AYA,390
2014,F,SILVIA,386
2014,F,IRIS,376
2014,F,LUNA,373
2014,F,FATIMA,367
2014,F,YANIRA,367
2014,F,ERIKA,366
2014,F,SANDRA,356
2014,F,MIREIA,355
2014,F,ANNA,347
2014,M,HUGO,5141
2014,M,DANIEL,4867
2014,M,PABLO,4502
2014,M,ALEJANDRO,4132
2014,M,ALVARO,3684
2014,M,ADRIAN,3476
2014,M,DAVID,3386
2014,M,MARTIN,3190
2014,M,MARIO,3081
2014,M,DIEGO,3007
2014,M,JAVIER,2538
2014,M,MANUEL,2486
2014,M,LUCAS,2451
2014,M,NICOLAS,2324
2014,M,MARCOS,2248
2014,M,LEO,2167
2014,M,SERGIO,2147
2014,M,MATEO,2113
2014,M,IZAN,1954
2014,M,ALEX,1939
2014,M,IKER,1923
2014,M,MARC,1908
2014,M,JORGE,1881
2014,M,CARLOS,1775
2014,M,MIGUEL,1716
2014,M,ANTONIO,1673
2014,M,ANGEL,1606
2014,M,GONZALO,1596
2014,M,JUAN,1536
2014,M,IVAN,1516
2014,M,SAMUEL,1335
2014,M,ERIC,1334
2014,M,RUBEN,1333
2014,M,HECTOR,1319
2014,M,VICTOR,1310
2014,M,ENZO,1305
2014,M,JOSE,1254
2014,M,GABRIEL,1240
2014,M,BRUNO,1234
2014,M,DARIO,1227
2014,M,RAUL,1186
2014,M,ADAM,1171
2014,M,GUILLERMO,1151
2014,M,AARON,1113
2014,M,FRANCISCO,1108
2014,M,JESUS,1098
2014,M,OLIVER,1082
2014,M,JOEL,1030
2014,M,AITOR,1028
2014,M,RODRIGO,1027
2014,M,PEDRO,1024
2014,M,ERIK,1020
2014,M,MARCO,996
2014,M,ALBERTO,972
2014,M,PAU,942
2014,M,JAIME,926
2014,M,ASIER,924
2014,M,LUIS,894
2014,M,RAFAEL,880
2014,M,UNAI,844
2014,M,DYLAN,767
2014,M,MOHAMED,760
2014,M,MARTI,738
2014,M,IAN,731
2014,M,POL,720
2014,M,ISMAEL,714
2014,M,ANDRES,702
2014,M,OSCAR,701
2014,M,ALONSO,664
2014,M,BIEL,656
2014,M,RAYAN,653
2014,M,JAN,647
2014,M,FERNANDO,646
2014,M,THIAGO,636
2014,M,ARNAU,628
2014,M,CRISTIAN,597
2014,M,GAEL,587
2014,M,IGNACIO,584
2014,M,JOAN,574
2014,M,NIL,565
2014,M,SANTIAGO,546
2014,M,LUCA,542
2014,M,GERARD,538
2014,M,ISAAC,534
2014,M,MIGUEL ANGEL,534
2014,M,ALEIX,508
2014,M,SAUL,495
2014,M,JOSE ANTONIO,474
2014,M,ENRIQUE,458
2014,M,YAGO,451
2014,M,JULEN,447
2014,M,EDUARDO,443
2014,M,JOSE MANUEL,443
2014,M,ABRAHAM,442
2014,M,JORDI,438
2014,M,AIMAR,435
2014,M,ROBERTO,431
2014,M,FRANCISCO JAVIER,423
2014,M,YERAY,401
2014,M,CESAR,400
2015,F,LUCIA,5258
2015,F,MARIA,4541
2015,F,MARTINA,4463
2015,F,PAULA,3861
2015,F,SOFIA,3540
2015,F,DANIELA,3403
2015,F,ALBA,3094
2015,F,JULIA,3013
2015,F,CARLA,2956
2015,F,SARA,2946
2015,F,VALERIA,2930
2015,F,NOA,2906
2015,F,EMMA,2526
2015,F,CLAUDIA,2411
2015,F,CARMEN,2161
2015,F,MARTA,1853
2015,F,VALENTINA,1849
2015,F,IRENE,1765
2015,F,ADRIANA,1761
2015,F,ANA,1759
2015,F,LAURA,1652
2015,F,ELENA,1592
2015,F,ALEJANDRA,1583
2015,F,OLIVIA,1444
2015,F,INES,1388
2015,F,LOLA,1374
2015,F,ARIADNA,1345
2015,F,AITANA,1341
2015,F,VERA,1338
2015,F,LAIA,1322
2015,F,VEGA,1291
2015,F,ALMA,1271
2015,F,CANDELA,1240
2015,F,MARINA,1239
2015,F,AINHOA,1233
2015,F,ELSA,1171
2015,F,JIMENA,1169
2015,F,TRIANA,1162
2015,F,LEIRE,1156
2015,F,CARLOTA,1148
2015,F,BLANCA,1130
2015,F,ROCIO,1118
2015,F,AINARA,1076
2015,F,ALICIA,1040
2015,F,NORA,1038
2015,F,NEREA,1032
2015,F,ANGELA,1013
2015,F,CLARA,992
2015,F,ABRIL,920
2015,F,LEYRE,902
2015,F,CELIA,893
2015,F,ANDREA,880
2015,F,VICTORIA,864
2015,F,LARA,811
2015,F,EVA,800
2015,F,CHLOE,775
2015,F,MIA,773
2015,F,NATALIA,731
2015,F,MANUELA,725
2015,F,ISABEL,687
2015,F,AINA,685
2015,F,ZOE,655
2015,F,CRISTINA,613
2015,F,AROA,584
2015,F,NURIA,556
2015,F,ALEXIA,552
2015,F,LIA,523
2015,F,CAROLINA,513
2015,F,IRIA,509
2015,F,AFRICA,507
2015,F,MAR,501
2015,F,GABRIELA,482
2015,F,MARA,482
2015,F,ONA,464
2015,F,NAIA,457
2015,F,HELENA,438
2015,F,PAOLA,430
2015,F,AZAHARA,425
2015,F,ELIA,423
2015,F,NOELIA,420
2015,F,IRIS,415
2015,F,MALAK,405
2015,F,LUNA,403
2015,F,NAHIA,400
2015,F,BERTA,395
2015,F,AYA,392
2015,F,MIREIA,387
2015,F,SALMA,384
2015,F,CAYETANA,382
2015,F,ANE,380
2015,F,SILVIA,377
2015,F,DIANA,373
2015,F,MIRIAM,373
2015,F,ARLET,372
2015,F,NADIA,370
2015,F,NAIARA,363
2015,F,JANA,361
2015,F,CLOE,352
2015,F,ANNA,350
2015,F,NAYARA,347
2015,M,HUGO,5167
2015,M,DANIEL,4595
2015,M,PABLO,4210
2015,M,MARTIN,4099
2015,M,ALEJANDRO,4010
2015,M,ADRIAN,3357
2015,M,ALVARO,3254
2015,M,DAVID,3003
2015,M,LUCAS,2912
2015,M,MARIO,2837
2015,M,DIEGO,2730
2015,M,MANUEL,2593
2015,M,LEO,2450
2015,M,MATEO,2403
2015,M,JAVIER,2363
2015,M,IZAN,2126
2015,M,MARCOS,2084
2015,M,ALEX,1999
2015,M,SERGIO,1982
2015,M,MARC,1874
2015,M,CARLOS,1751
2015,M,MIGUEL,1740
2015,M,JORGE,1739
2015,M,ENZO,1648
2015,M,ANTONIO,1582
2015,M,ANGEL,1552
2015,M,GONZALO,1542
2015,M,IKER,1522
2015,M,JUAN,1492
2015,M,ERIC,1390
2015,M,IVAN,1365
2015,M,RUBEN,1327
2015,M,VICTOR,1298
2015,M,NICOLAS,1288
2015,M,BRUNO,1254
2015,M,SAMUEL,1250
2015,M,HECTOR,1247
2015,M,JOSE,1236
2015,M,GABRIEL,1189
2015,M,DARIO,1183
2015,M,OLIVER,1177
2015,M,AARON,1157
2015,M,ADAM,1082
2015,M,DYLAN,1053
2015,M,JESUS,1024
2015,M,AITOR,1018
2015,M,ALBERTO,1018
2015,M,MARCO,1018
2015,M,GUILLERMO,1000
2015,M,RAUL,973
2015,M,RODRIGO,970
2015,M,FRANCISCO,966
2015,M,ERIK,946
2015,M,JOEL,944
2015,M,PAU,931
2015,M,PEDRO,921
2015,M,LUIS,893
2015,M,JAIME,872
2015,M,RAFAEL,849
2015,M,ASIER,814
2015,M,UNAI,797
2015,M,MOHAMED,777
2015,M,MARTI,773
2015,M,GAEL,764
2015,M,THIAGO,747
2015,M,IAN,730
2015,M,FERNANDO,674
2015,M,OSCAR,674
2015,M,LUCA,666
2015,M,ANDRES,665
2015,M,BIEL,655
2015,M,ISMAEL,632
2015,M,ALONSO,610
2015,M,POL,603
2015,M,JAN,600
2015,M,NIL,600
2015,M,RAYAN,578
2015,M,ALEIX,572
2015,M,ARNAU,563
2015,M,CRISTIAN,555
2015,M,SAUL,549
2015,M,JULEN,536
2015,M,ISAAC,535
2015,M,SANTIAGO,535
2015,M,JOAN,506
2015,M,AIMAR,498
2015,M,MIGUEL ANGEL,495
2015,M,IGNACIO,487
2015,M,YOUSSEF,478
2015,M,EDUARDO,456
2015,M,MAURO,450
2015,M,ENRIQUE,445
2015,M,YAGO,443
2015,M,JOSE ANTONIO,421
2015,M,GERARD,409
2015,M,NOAH,405
2015,M,ABRAHAM,403
2015,M,OMAR,400
2015,M,IBAI,395
2015,M,FRANCISCO JAVIER,393
2016,F,LUCIA,4925
2016,F,MARTINA,4328
2016,F,MARIA,4296
2016,F,SOFIA,4210
2016,F,PAULA,3446
2016,F,DANIELA,3167
2016,F,VALERIA,3122
2016,F,ALBA,3059
2016,F,JULIA,3013
2016,F,NOA,2901
2016,F,SARA,2825
2016,F,CARLA,2794
2016,F,EMMA,2487
2016,F,CARMEN,2445
2016,F,CLAUDIA,2076
2016,F,VALENTINA,1803
2016,F,ANA,1744
2016,F,MARTA,1684
2016,F,IRENE,1583
2016,F,ADRIANA,1571
2016,F,LAURA,1522
2016,F,VEGA,1466
2016,F,ELENA,1458
2016,F,ALEJANDRA,1422
2016,F,ALMA,1419
2016,F,LAIA,1405
2016,F,LOLA,1373
2016,F,VERA,1355
2016,F,OLIVIA,1349
2016,F,AITANA,1310
2016,F,INES,1278
2016,F,JIMENA,1243
2016,F,CANDELA,1214
2016,F,ARIADNA,1211
2016,F,CARLOTA,1165
2016,F,AINHOA,1123
2016,F,MARINA,1063
2016,F,NORA,1061
2016,F,TRIANA,1061
2016,F,CHLOE,1047
2016,F,ALICIA,1020
2016,F,CLARA,997
2016,F,BLANCA,993
2016,F,LEIRE,985
2016,F,ROCIO,980
2016,F,MIA,967
2016,F,LARA,944
2016,F,AINARA,941
2016,F,ABRIL,885
2016,F,NEREA,883
2016,F,ANDREA,864
2016,F,LEYRE,856
2016,F,MANUELA,851
2016,F,CELIA,847
2016,F,VICTORIA,843
2016,F,ELSA,842
2016,F,ANGELA,827
2016,F,EVA,742
2016,F,NATALIA,678
2016,F,ZOE,671
2016,F,AINA,612
2016,F,ISABEL,582
2016,F,ONA,545
2016,F,LIA,519
2016,F,CRISTINA,514
2016,F,AROA,506
2016,F,GALA,498
2016,F,GABRIELA,492
2016,F,MAR,490
2016,F,IRIA,487
2016,F,NURIA,483
2016,F,CAROLINA,479
2016,F,IRIS,460
2016,F,MARA,451
2016,F,ARLET,444
2016,F,HELENA,426
2016,F,LUNA,425
2016,F,MALAK,421
2016,F,CAYETANA,417
2016,F,AFRICA,414
2016,F,ALEXIA,407
2016,F,DIANA,407
2016,F,NAIA,407
2016,F,PAOLA,406
2016,F,BERTA,405
2016,F,ELIA,404
2016,F,NAHIA,386
2016,F,AMIRA,376
2016,F,AYA,366
2016,F,SALMA,353
2016,F,ANE,352
2016,F,MIRIAM,346
2016,F,ELISA,341
2016,F,CLOE,339
2016,F,FATIMA,339
2016,F,JANA,338
2016,F,NOELIA,331
2016,F,MIREIA,314
2016,F,ANNA,313
2016,F,SILVIA,313
2016,M,HUGO,4901
2016,M,MARTIN,4255
2016,M,DANIEL,4215
2016,M,ALEJANDRO,3788
2016,M,PABLO,3779
2016,M,LUCAS,3741
2016,M,ALVARO,3186
2016,M,ADRIAN,3158
2016,M,MATEO,2856
2016,M,DAVID,2834
2016,M,MARIO,2750
2016,M,MANUEL,2665
2016,M,DIEGO,2500
2016,M,LEO,2460
2016,M,JAVIER,2149
2016,M,MARCOS,2022
2016,M,IZAN,1925
2016,M,ALEX,1863
2016,M,SERGIO,1781
2016,M,ENZO,1761
2016,M,CARLOS,1682
2016,M,MIGUEL,1592
2016,M,MARC,1588
2016,M,JORGE,1547
2016,M,ANTONIO,1516
2016,M,GONZALO,1439
2016,M,ANGEL,1380
2016,M,JUAN,1363
2016,M,OLIVER,1346
2016,M,IKER,1317
2016,M,BRUNO,1310
2016,M,DYLAN,1310
2016,M,ERIC,1278
2016,M,IVAN,1241
2016,M,MARCO,1239
2016,M,NICOLAS,1211
2016,M,HECTOR,1190
2016,M,DARIO,1164
2016,M,JOSE,1161
2016,M,VICTOR,1147
2016,M,RUBEN,1127
2016,M,SAMUEL,1096
2016,M,GABRIEL,1073
2016,M,ADAM,1065
2016,M,AARON,1055
2016,M,THIAGO,995
2016,M,GAEL,945
2016,M,FRANCISCO,917
2016,M,RAUL,908
2016,M,JESUS,898
2016,M,GUILLERMO,887
2016,M,RODRIGO,874
2016,M,ERIK,869
2016,M,JAIME,865
2016,M,AITOR,863
2016,M,PEDRO,854
2016,M,PAU,847
2016,M,JOEL,843
2016,M,ALBERTO,820
2016,M,LUIS,819
2016,M,IAN,794
2016,M,MOHAMED,794
2016,M,LUCA,789
2016,M,RAFAEL,782
2016,M,JULEN,781
2016,M,UNAI,712
2016,M,ASIER,695
2016,M,MARTI,653
2016,M,RAYAN,627
2016,M,JAN,616
2016,M,FERNANDO,608
2016,M,POL,608
2016,M,BIEL,607
2016,M,SAUL,595
2016,M,ANDRES,592
2016,M,ISMAEL,579
2016,M,OSCAR,572
2016,M,ALONSO,554
2016,M,ALEIX,553
2016,M,NIL,546
2016,M,CRISTIAN,531
2016,M,ISAAC,503
2016,M,SANTIAGO,500
2016,M,MIGUEL ANGEL,486
2016,M,ARNAU,482
2016,M,IGNACIO,478
2016,M,YOUSSEF,447
2016,M,ENRIQUE,445
2016,M,MAURO,430
2016,M,JOAN,426
2016,M,JON,413
2016,M,NOAH,412
2016,M,JOSE ANTONIO,408
2016,M,JOSE MANUEL,408
2016,M,OMAR,396
2016,M,EDUARDO,391
2016,M,AIMAR,390
2016,M,GERARD,389
2016,M,ARITZ,381
2016,M,JORDI,374
2017,F,LUCIA,4423
2017,F,SOFIA,4221
2017,F,MARIA,3890
2017,F,MARTINA,3829
2017,F,PAULA,3089
2017,F,JULIA,3005
2017,F,DANIELA,2974
2017,F,VALERIA,2862
2017,F,ALBA,2686
2017,F,EMMA,2528
2017,F,CARLA,2492
2017,F,SARA,2419
2017,F,NOA,2378
2017,F,CARMEN,2174
2017,F,CLAUDIA,1912
2017,F,VALENTINA,1694
2017,F,ALMA,1623
2017,F,ANA,1545
2017,F,MARTA,1430
2017,F,CHLOE,1425
2017,F,OLIVIA,1402
2017,F,ELENA,1394
2017,F,ADRIANA,1372
2017,F,LAIA,1367
2017,F,VEGA,1360
2017,F,VERA,1345
2017,F,LOLA,1344
2017,F,IRENE,1325
2017,F,JIMENA,1317
2017,F,ALEJANDRA,1278
2017,F,LAURA,1276
2017,F,INES,1253
2017,F,CANDELA,1222
2017,F,MIA,1218
2017,F,TRIANA,1203
2017,F,AITANA,1180
2017,F,ABRIL,1039
2017,F,LARA,1033
2017,F,CARLOTA,1016
2017,F,ARIADNA,1011
2017,F,ALICIA,967
2017,F,MARINA,953
2017,F,CLARA,944
2017,F,ROCIO,934
2017,F,NORA,898
2017,F,MANUELA,893
2017,F,BLANCA,883
2017,F,VICTORIA,876
2017,F,AINHOA,843
2017,F,ANDREA,821
2017,F,LEYRE,819
2017,F,ANGELA,808
2017,F,LEIRE,780
2017,F,NEREA,774
2017,F,CELIA,758
2017,F,EVA,757
2017,F,AINARA,740
2017,F,ZOE,703
2017,F,ELSA,657
2017,F,NATALIA,591
2017,F,ISABEL,584
2017,F,GALA,534
2017,F,LIA,531
2017,F,IRIA,527
2017,F,AINA,514
2017,F,ONA,506
2017,F,MAR,502
2017,F,AFRICA,494
2017,F,LUNA,476
2017,F,CRISTINA,472
2017,F,CAYETANA,469
2017,F,AMIRA,452
2017,F,AROA,450
2017,F,GABRIELA,446
2017,F,IRIS,443
2017,F,MARA,434
2017,F,NURIA,411
2017,F,MALAK,406
2017,F,CAROLINA,404
2017,F,JANA,401
2017,F,JULIETA,396
2017,F,ARLET,395
2017,F,CLOE,395
2017,F,ALEXIA,382
2017,F,HELENA,379
2017,F,DIANA,378
2017,F,NAIA,373
2017,F,AYA,372
2017,F,SALMA,372
2017,F,PAOLA,368
2017,F,BERTA,366
2017,F,INDIA,366
2017,F,ELIA,358
2017,F,ANNA,346
2017,F,FATIMA,343
2017,F,ADARA,337
2017,F,NAIARA,332
2017,F,NOUR,332
2017,F,NAHIA,321
2017,F,ELISA,318
2017,M,LUCAS,4217
2017,M,HUGO,4160
2017,M,MARTIN,3848
2017,M,DANIEL,3727
2017,M,PABLO,3431
2017,M,ALEJANDRO,3226
2017,M,MATEO,3126
2017,M,ADRIAN,2845
2017,M,ALVARO,2800
2017,M,MANUEL,2525
2017,M,LEO,2492
2017,M,DAVID,2484
2017,M,MARIO,2421
2017,M,DIEGO,2259
2017,M,JAVIER,2015
2017,M,ENZO,1965
2017,M,IZAN,1897
2017,M,MARCOS,1752
2017,M,MARCO,1720
2017,M,ALEX,1618
2017,M,CARLOS,1579
2017,M,SERGIO,1539
2017,M,MARC,1499
2017,M,ANTONIO,1468
2017,M,BRUNO,1444
2017,M,MIGUEL,1409
2017,M,GONZALO,1398
2017,M,JORGE,1394
2017,M,JUAN,1323
2017,M,DYLAN,1290
2017,M,ANGEL,1289
2017,M,NICOLAS,1248
2017,M,OLIVER,1230
2017,M,THIAGO,1166
2017,M,ERIC,1135
2017,M,GABRIEL,1097
2017,M,IKER,1095
2017,M,JOSE,1068
2017,M,HECTOR,1053
2017,M,IVAN,1052
2017,M,ADAM,1047
2017,M,GAEL,1029
2017,M,DARIO,1008
2017,M,SAMUEL,1007
2017,M,VICTOR,970
2017,M,RODRIGO,946
